"CODE_IRIS","annee","prix_m2_med","prix_m2_mean","n_ventes"
"920120602",2023,9338.06818181818,9467.26103736546,64
"920120602",2024,8540.54054054054,8840.01733621015,59
"920120602",2025,8563.80060296846,8823.83480641352,14
"920120603",2020,9753.165374677,11303.1619284825,22
"920120603",2021,10484.9702380952,13199.1988950266,76
"920120603",2022,10095.2380952381,10904.7999098965,59
"920120603",2023,9717.23748473748,10537.3201468977,48
"920120603",2024,8755.55555555555,9852.36707981928,55
"920120603",2025,8637.77777777778,9080.84942867201,13
"920120604",2020,9425.3164556962,10256.688572545,35
"920120604",2021,9430,9524.89705039296,55
"920120604",2022,9312.63586956522,9335.5477526512,70
"920120604",2023,9612.90322580645,21029.7583655361,55
"920120604",2024,7777.77777777778,7785.17656407482,47
"920120604",2025,7960,7928.19767525589,23
"920120701",2020,8574.89361702128,8938.52342188371,21
"920120701",2021,10000,9407.32708488795,50
"920120701",2022,10960.5263157895,15345.0778640295,44
"920120701",2023,10300,11117.0580412408,35
"920120701",2024,9242.36111111111,7845.50524801896,22
"920120701",2025,9575.92592592593,9400.55238106954,9
"920120702",2020,9886.36363636364,16158.1222992369,17
"920120702",2021,9672.13114754098,9923.28852777012,51
"920120702",2022,10208.3333333333,10545.9460304801,64
"920120702",2023,10105.5989583333,9499.4865043666,36
"920120702",2024,8355.93220338983,11119.6034473425,35
"920120702",2025,10092.3076923077,10654.2816122318,16
"920120703",2020,9274.1935483871,9351.73188310671,9
"920120703",2021,10660.1265822785,12884.8363203888,20
"920120703",2022,10686.2247191011,16176.8669625464,27
"920120703",2023,11162.925170068,11906.4215577935,27
"920120703",2024,11049.1428571429,20496.2348130316,19
"920120703",2025,9545.45454545455,9756.76711991181,17
"920120704",2020,10280.8510638298,11292.6676714586,23
"920120704",2021,9764.70588235294,10352.3791705643,37
"920120704",2022,10526.3157894737,13114.4766616972,43
"920120704",2023,9757.14285714286,9836.8304870855,33
"920120704",2024,8538.88888888889,9400.91080485013,24
"920120704",2025,9736.54320987654,10224.3328023027,12
"920120705",2020,10215.811965812,11030.6010175523,31
"920120705",2021,11288.6597938144,12202.6535793428,45
"920120705",2022,10724.4,14577.1811022464,57
"920120705",2023,10477.2727272727,20069.0441165386,45
"920120705",2024,10222.2222222222,43219.8631302264,47
"920120705",2025,9039.93855606759,8771.0313901447,14
"920120706",2020,10451.1533242877,9923.27535822188,26
"920120706",2021,12140.3125,42085.4702637264,43
"920120706",2022,10824.1666666667,12085.01116775,48
"920120706",2023,9232.27272727273,9179.0294064984,34
"920120706",2024,8531.03448275862,10005.7585438726,47
"920120706",2025,9584.19117647059,15548.2120669508,18
"920120707",2020,9180.87121212121,10948.5871337186,22
"920120707",2021,9941.17647058824,12475.8608667108,39
"920120707",2022,9796.875,10646.6862666938,60
"920120707",2023,10484.2375087966,10952.7311982747,32
"920120707",2024,8984.8275862069,9213.45543670125,24
"920120707",2025,8591.1974789916,8475.32629316534,26
"920140101",2020,4726.85185185185,4726.85185185185,2
"920140101",2021,4600.47777777778,7025.07249036476,14
"920140101",2022,4280.53846153846,4921.77887481626,14
"920140101",2023,4518.3368869936,4474.41046010416,16
"920140101",2024,4170.87398921833,4272.51123509605,8
"920140101",2025,4042.99569707401,4042.99569707401,2
"920140102",2020,6660.4774535809,6738.46877305877,12
"920140102",2021,6699.39102564103,6806.1463112024,28
"920140102",2022,7047.63986013986,7518.82161133835,38
"920140102",2023,6250,6606.55979024077,31
"920140102",2024,6002.85714285714,6506.03508905516,16
"920140102",2025,6190.47619047619,5727.47825914013,11
"920140103",2020,7800,24970.9557333026,67
"920140103",2021,6129.60720720721,6333.71474907169,58
"920140103",2022,5670.1030927835,6112.519176542,37
"920140103",2023,5721.72619047619,8197.45001660701,42
"920140103",2024,5251.62897491606,5643.75377711203,46
"920140103",2025,4986.62790697674,5622.15567333843,13
"920140104",2020,6349.32432432432,6229.69965453656,22
"920140104",2021,5891.66666666667,6011.28573510027,37
"920140104",2022,5897.5352112676,6085.85325146551,46
"920140104",2023,7360,25828.4977098677,37
"920140104",2024,5283.69119119119,5141.34815848191,36
"920140104",2025,5413.97030833651,5296.50822501468,16
"920140105",2020,6016.4696347032,6240.23318793211,14
"920140105",2021,6258.06451612903,6214.99639610539,31
"920140105",2022,6707.60845070423,6963.97237147779,30
"920140105",2023,6607.55148741419,6731.77747691281,24
"920140105",2024,7357.54985754986,18935.5460322507,28
"920140105",2025,6718.75,6055.43367694087,5
"920140106",2020,8519.65206185567,36406.8496292024,44
"920140106",2021,7463.48614072495,16376.3099360538,70
"920140106",2022,6583.33333333333,7270.58829204186,51
"920140106",2023,6416.66666666667,9305.48080342237,23
"920140106",2024,6137.09677419355,7656.55586004478,39
"920140106",2025,5507.24637681159,4887.81035435043,9
"920140107",2020,6556.96202531646,7211.46625241035,23
"920140107",2021,7087.5,7851.15419838562,33
"920140107",2022,6269.23076923077,6714.65140465963,25
"920140107",2023,6907.21649484536,7778.07226534001,29
"920140107",2024,5680.09868421053,5978.04661820154,26
"920140107",2025,5956.52173913043,6183.10649892909,13
"920140108",2020,7064.81481481481,7384.17336637501,31
"920140108",2021,6470.58823529412,6803.56649684918,57
"920140108",2022,6735.58263888889,12907.2531490945,48
"920140108",2023,6007.97297297297,8342.58477712403,36
"920140108",2024,5105.63636363636,5299.46906529062,32
"920140108",2025,5809.02777777778,6664.88123176865,22
"920190101",2020,4588.23529411765,5242.04077789941,27
"920190101",2021,5570.68567026194,6217.61677548548,78
"920190101",2022,5624.25925925926,5500.82493126222,71
"920190101",2023,5236.41304347826,10444.0581188871,54
"920190101",2024,4053.57142857143,4071.15180149143,38
"920190101",2025,3569.36721311475,4534.43474102391,18
"920190102",2020,6536.62948447392,8003.31760561444,6
"920190102",2021,6734.17721518987,6885.35066397948,43
"920190102",2022,6750,6327.79253229202,33
"920190102",2023,6543.20987654321,6299.65384265071,39
"920190102",2024,5113.12615955473,5080.56386176028,18
"920190102",2025,7215.3125,10192.5171258248,14
"920190103",2020,4779.98065764023,4706.8794000304,14
"920190103",2021,5495.49683544304,6541.35443415534,32
"920190103",2022,5533.33333333333,5671.22846259103,29
"920190103",2023,4307.79220779221,4527.35603723566,11
"920190103",2024,4578.94736842105,4554.01033427289,15
"920190103",2025,6245.12987012987,31393.4179348634,14
"920190104",2020,4613.13852813853,4775.14564833393,42
"920190104",2021,5020.96843755976,5167.58460223183,100
"920190104",2022,5379.77491543065,5330.57366942372,84
"920190104",2023,5241.66666666667,5457.46789030521,41
"920190104",2024,4315.70408825438,4396.90070864816,42
"920190104",2025,4004.09877248073,4160.95379516357,18
"920190105",2020,4699.81060606061,4757.94320755839,32
"920190105",2021,4643.94079111945,4576.89504807821,32
"920190105",2022,4794.85507246377,4980.53896589162,14
"920190105",2023,5114.26781238811,4877.86730426319,28
"920190105",2024,4761.90476190476,4840.57685229807,17
"920190105",2025,4571.42857142857,4493.59403640543,9
"920190106",2020,4135.8024691358,4135.8024691358,1
"920190106",2021,4059.56632653061,4059.56632653061,2
"920190106",2022,4382.97872340426,4379.60372434437,3
"920190106",2023,4290.32258064516,4290.32258064516,1
"920190107",2020,3997.10144927536,3997.10144927536,2
"920190107",2022,4517.64705882353,4530.84380418834,3
"920190107",2023,3794.11764705882,3794.11764705882,1
"920190107",2024,3894.3544809228,3894.3544809228,2
"920190109",2020,5495.75757575758,24554.8338070802,76
"920190109",2021,5398.9898989899,5363.83989152348,102
"920190109",2022,5184.6875,5371.05446919218,63
"920190109",2023,5000,4814.86858586753,35
"920190109",2024,4938.78424657534,4751.39793911882,32
"920190109",2025,4519.34426229508,4525.47647132198,13
"920190110",2020,6247.82986111111,19117.3776795737,28
"920190110",2021,5777.38799283154,5853.95905169324,34
"920190110",2022,5352.94117647059,5399.8179923393,39
"920190110",2023,5555.55555555556,5138.69584493256,29
"920190110",2024,4903.8961038961,5794.1588769753,26
"920190110",2025,5193.76811594203,4905.88367678934,15
"920190111",2020,6647.65651155005,11301.8041243295,188
"920190111",2021,6540.98360655738,7786.6918263364,175
"920190111",2022,7196.77419354839,7221.6380949685,218
"920190111",2023,7041.82209469154,15029.0116699764,210
"920190111",2024,6585.19308726264,10853.2172799419,136
"920190111",2025,5990,6035.91393019541,39
"920190112",2020,4402.5974025974,4590.72716908318,15
"920190112",2021,4740.44795783926,4822.50506328736,46
"920190112",2022,4705.88235294118,4892.23273097551,33
"920190112",2023,4584.90566037736,5139.39030238826,27
"920190112",2024,4101.22282608696,4364.15093987533,26
"920190112",2025,4414.89361702128,6803.89658987094,9
"920190113",2020,6026.66666666667,6209.67156695471,17
"920190113",2021,6267.21949221949,6335.40654390514,42
"920190113",2022,7122.22222222222,10507.0713522659,73
"920190113",2023,6523.68836638007,6410.63044525431,30
"920190113",2024,5061.72839506173,5180.69155355394,27
"920190113",2025,4945.65217391304,5111.66864066647,13
"920190114",2020,4729.72972972973,5350.86785183453,27
"920190114",2021,5077.29049066435,4888.73684813702,42
"920190114",2022,4825.75757575758,5077.85993265742,53
"920190114",2023,4375,4970.82675942063,43
"920190114",2024,4474.14129586261,4395.11607757622,34
"920190114",2025,4318.41969614759,4946.27379711916,16
"920200101",2020,6862.72321428571,6925.45175588292,22
"920200101",2021,6937.40879008994,7260.59064048593,42
"920200101",2022,6682.93246993525,6770.31289642017,50
"920200101",2023,6470.58823529412,6054.19182977307,37
"920200101",2024,6023.80952380952,6173.36734359207,41
"920200101",2025,6767.90243902439,6743.6645797916,10
"920200102",2020,5816.66666666667,6069.30394705124,13
"920200102",2021,5716.98113207547,6127.59513305119,61
"920200102",2022,5593.72797744891,5744.44687495608,42
"920200102",2023,5337.20930232558,5575.55199114396,35
"920200102",2024,4803.57142857143,5435.06967198235,43
"920200102",2025,5178.36257309942,5123.43092873674,10
"920200103",2020,6089.41132913736,6073.1556331797,10
"920200103",2021,6152.1021021021,6174.04545158492,24
"920200103",2022,6020.40816326531,5952.6544852477,21
"920200103",2023,5829.09854175873,5991.76301066621,12
"920200103",2024,5612.90322580645,5235.29804145012,11
"920200103",2025,6197.91873963516,6633.5480887729,6
"920200104",2020,5594.44444444444,7675.0563132827,28
"920200104",2021,6135.97178683386,6773.78895135169,58
"920200104",2022,6037.1921182266,6488.15266102071,46
"920200104",2023,5785.92471358429,6008.35156129467,36
"920200104",2024,5642.85714285714,7679.1869153247,39
"920200104",2025,5151.51515151515,5649.44520432886,13
"920200105",2020,5730.14629049112,5732.49525242702,6
"920200105",2021,6272.72727272727,6126.1268180834,9
"920200105",2022,5343.96825396825,5539.28599576021,11
"920200105",2023,6757.63574660633,6757.63574660633,2
"920200105",2024,4378.12290008842,4354.66991565267,4
"920200105",2025,6574.40476190476,6710.38614163614,4
"920200106",2020,5854.2711564023,6655.52479198121,18
"920200106",2021,6122.13012477718,6766.70964322434,58
"920200106",2022,7122.44897959184,8102.24512272672,71
"920200106",2023,5924.04479578393,6642.20267986196,40
"920200106",2024,6579.71014492754,7094.03286649206,38
"920200106",2025,6000,5968.70310711492,21
"920200107",2020,6760.13071895425,6562.29725323843,56
"920200107",2021,6492.73283610633,6300.64605978753,86
"920200107",2022,6492.98327759197,6703.14790918228,114
"920200107",2023,6326.5306122449,6230.94150008547,65
"920200107",2024,5923.07692307692,5880.53778885678,55
"920200107",2025,5750,5906.72398770576,25
"920200108",2020,5701.38888888889,6315.84784318298,14
"920200108",2021,5932.1978021978,5966.0809808793,28
"920200108",2022,5761.19402985075,5909.3661398314,35
"920200108",2023,5930.55555555556,5871.67185883606,25
"920200108",2024,5289.31203931204,5384.12503933783,24
"920200108",2025,4689.65517241379,5216.10216359845,17
"920200109",2020,6357.14285714286,6275.56213279431,35
"920200109",2021,6478.87323943662,6509.01929875023,63
"920200109",2022,6441.66666666667,7510.74247473833,59
"920200109",2023,6874.39024390244,23292.9800069403,89
"920200109",2024,6007.11382113821,5448.80893342525,38
"920200109",2025,6331.875,6991.50766404457,13
"920200111",2020,6685.18518518519,6342.34900567829,29
"920200111",2021,7086.09271523179,22016.7521497649,61
"920200111",2022,6666.66666666667,6636.00651383083,41
"920200111",2023,6370.96774193548,6266.69741307083,33
"920200111",2024,6153.84615384615,7149.71866711745,29
"920200111",2025,6422.18227848101,11947.1786627762,10
"920200112",2020,6263.4703196347,6319.47282016985,60
"920200112",2021,6609.48191593353,6566.20214839201,86
"920200112",2022,6433.33333333333,6378.89509900721,59
"920200112",2023,6273.70476190476,6256.74673816101,62
"920200112",2024,5656.70289855072,8491.59223241466,50
"920200112",2025,5635.63241106719,5659.54066443084,16
"920220101",2020,6805.55555555556,7243.26641785922,15
"920220101",2021,7017.54385964912,6949.33081445673,53
"920220101",2022,7321.42857142857,11214.058186664,69
"920220101",2023,6728.97196261682,7157.54764056354,39
"920220101",2024,5779.22077922078,7324.30805623198,21
"920220101",2025,5592.11645713205,6805.43887502984,18
"920220102",2020,6752.27707317073,8733.78172717258,44
"920220102",2021,6925.53191489362,14590.3901655618,111
"920220102",2022,5942.02898550725,6431.15512042602,65
"920220102",2023,5983.15217391304,12741.0778028064,40
"920220102",2024,6766.63477310006,6569.65420281238,48
"920220102",2025,6739.85984848485,6550.89286288916,14
"920220103",2020,6174.40106477374,8004.60262541119,20
"920220103",2021,7244.07142857143,29049.3858872685,58
"920220103",2022,7526.66666666667,10126.7421955936,47
"920220103",2023,6008.83152173913,6706.79584009106,28
"920220103",2024,5699.38820912125,5732.00689896983,34
"920220103",2025,6539.05677655678,7180.03257389891,14
"920220104",2020,6016.20732208967,6847.82352289047,10
"920220104",2021,6587.30158730159,7054.60994622738,17
"920220104",2022,6538.46153846154,6345.79002224495,19
"920220104",2023,10600.2830477356,21516.9435377094,28
"920220104",2024,5743.33333333333,5998.27817457477,14
"920220104",2025,6433.33333333333,9289.40099148164,6
"920220105",2020,5210.14492753623,5292.20777752948,11
"920220105",2021,5764.51612903226,5591.29983491738,23
"920220105",2022,5625,5557.64684673545,23
"920220105",2023,5753.6231884058,5471.12067422634,17
"920220105",2024,4634.61538461538,4780.12986553611,18
"920220105",2025,4616.62559328222,4434.70954859509,6
"920220106",2020,4997.33333333333,5547.96943298111,19
"920220106",2021,5613.61538461538,5951.59882310945,39
"920220106",2022,5987.65432098765,5996.24337493475,41
"920220106",2023,5156.86274509804,5022.88042723133,31
"920220106",2024,4723.86425834702,5052.25053079327,24
"920220106",2025,4955.64102564103,4999.12129060789,9
"920220107",2020,5200.59046345811,5163.5668850214,14
"920220107",2021,7685.15470704411,16897.0456294696,28
"920220107",2022,6756.09756097561,9113.67672161198,29
"920220107",2023,6183.63949483353,7289.64050520387,26
"920220107",2024,6795.31468531469,9786.29161721904,20
"920220107",2025,5735.88235294118,4239.40166664174,9
"920220108",2020,5742.54049445865,6260.44462212397,6
"920220108",2021,5893.14385775862,6333.77148358353,16
"920220108",2022,6288.88888888889,6606.59121231232,33
"920220108",2023,5576.92307692308,6328.72332214339,17
"920220108",2024,5625.26315789474,6027.16237675379,9
"920220108",2025,4820.84623323013,4131.89067382566,6
"920220109",2020,6046.11330698287,6976.50247487306,16
"920220109",2021,7068.96551724138,7356.26517863861,29
"920220109",2022,6780.30303030303,7329.97165709719,35
"920220109",2023,6297.75,6424.66068926172,19
"920220109",2024,6137.91666666667,7489.26091594596,30
"920220109",2025,4233.33333333333,4791.01606619499,13
"920230101",2020,7288.65050769735,10218.9799628788,18
"920230101",2021,6943.33333333333,7514.36430080712,31
"920230101",2022,6001.95998918627,6456.29464460989,14
"920230101",2023,6471.96428571429,6614.17933154594,20
"920230101",2024,5853.7296037296,6309.12719783379,16
"920230101",2025,6136.36363636364,6371.12213704279,9
"920230102",2020,7058.26923076923,6581.8750467652,28
"920230102",2021,7272.22222222222,8875.96102809631,53
